customer_id,age,gender,tenure_months,contract_type,monthly_charges,total_charges,internet_service,phone_service,avg_monthly_gb_used,num_support_tickets,avg_monthly_minutes,satisfaction_score,payment_method,num_additional_services,last_interaction_date,churned,billing_complaint_count,competitor_offer_received,network_outage_hours,last_plan_change_days,charge_per_tenure,support_rate,tenure_x_charges,satisfaction_x_tickets,is_new_customer,is_high_spender,low_satisfaction,charges_to_total_ratio,gb_per_charge,minutes_per_charge
TC-004684,31.5075717,Male,19.5813575,Month-to-month,91.73,1957.39,No,No,0.1,1,231.7,4.7,Bank transfer,4,27/06/2024,0,0,0,0.1,365.0,4.684557748358356,0.05106898232157806,1796.197923475,4.7,0,1,0,0.046863425275494405,0.0010901558922925979,2.525891202441949
TC-003710,42.59170572,Male,1.705427026,Month-to-month,67.11,122.76,Fiber optic,Yes,9.33,2,299.5,5.3,Bank transfer,2,29/06/2024,1,6,0,15.7,55.0,39.35084819044025,1.1727268124106767,114.45120771485999,10.6,1,0,0,0.5466764418377321,0.13902548055431382,4.462822232156162
TC-004666,39.63379525,Male,29.75128245,Two year,25.22,612.43,No,Yes,14.39,5,468.5,7.8,Bank transfer,1,16/06/2024,0,1,0,9.7,253.0,0.8476945503907176,0.1680599822344801,750.327343389,39.0,0,0,0,0.04118021651454044,0.5705789056304521,18.57652656621729
TC-004269,25.1813439,Male,10.27085325,Month-to-month,68.1,785.76,Fiber optic,Yes,2.02,1,275.2,9.6,Electronic check,5,21/06/2024,1,3,0,2.6,17.0,6.630413106136045,0.09736289436323121,699.445106325,9.6,0,0,0,0.08666768478924862,0.029662261380323057,4.0411160058737154
TC-003523,27.51502795,Male,20.14670465,One year,148.86,3157.41,No,Yes,2.84,2,342.9,8.3,Credit card,2,30/06/2024,0,4,0,0.6,249.0,7.388801423661115,0.09927181813329457,2999.038454199,16.6,0,1,0,0.047146236947371425,0.019078328630928388,2.303506650544135
TC-004135,40.3378116,Female,59.95409956,Month-to-month,88.19,5446.89,Fiber optic,Yes,7.43,2,192.8,9.6,Credit card,1,04/05/2024,1,3,0,0.9,48.0,1.470958627470378,0.03335885310058687,5287.3520401964,19.2,0,1,0,0.01619089058159794,0.08424991495634425,2.1861889103072913
TC-003603,72.74718144,Female,22.96091717,Month-to-month,52.36,1275.83,No,Yes,5.25,1,215.7,3.5,Electronic check,1,02/05/2024,0,1,0,3.3,127.0,2.2803967111737116,0.043552267211109844,1202.2336230212,3.5,0,0,1,0.041039950463619766,0.10026737967914438,4.11955691367456
TC-000714,47.98704172,Male,1.592275147,Two year,79.41,177.49,No,Yes,17.92,1,226.2,3.9,Bank transfer,5,30/06/2024,0,0,0,2.6,100.0,49.87203383134887,0.6280321600723948,126.44256942327,3.9,1,0,1,0.44740548763310606,0.2256642740209042,2.848507744616547
TC-004187,77.2361368,Male,2.629342397,Month-to-month,89.58,248.99,No,No,16.13,2,401.8,7.1,Credit card,2,03/06/2024,1,4,1,16.2,36.0,34.06935517497001,0.7606464651701276,235.53649192325997,14.2,1,1,0,0.35977348487891075,0.18006251395400757,4.485376200044653
TC-002215,34.94936778,Male,34.30515252,Two year,90.49,35.16,No,Yes,7.69,4,319.9,8.2,Electronic check,1,21/06/2024,0,2,0,10.1,84.0,2.637796172083598,0.1166005601539882,3104.2732515348,32.8,0,1,0,2.5736632536973834,0.08498176594098797,3.5351972593656757
TC-002924,41.03717734,Male,8.565986735,Month-to-month,56.04,415.35,Fiber optic,Yes,10.52,4,239.0,6.7,Bank transfer,0,22/04/2024,0,1,0,2.9,191.0,6.5421534884036925,0.466963132648372,480.03789662939994,26.8,0,0,0,0.1349223546406645,0.18772305496074232,4.264810849393291
TC-001811,34.75408422,Male,14.67970213,Month-to-month,69.58,1029.98,Fiber optic,Yes,15.57,1,321.1,2.8,Credit card,4,30/06/2024,0,1,0,3.2,365.0,4.739878192610165,0.06812127324820588,1021.4136742054001,2.8,0,0,1,0.0675547098001903,0.2237711986202932,4.614831848232251
TC-003487,64.95292798,Female,3.387590712,Two year,89.65,318.43,No,Yes,19.44,4,299.25,7.2,Bank transfer,0,11/06/2024,0,1,0,5.8,212.0,26.46423597822168,1.1807801886546203,303.6975073308,28.8,1,1,0,0.2815375435731558,0.21684327941996653,3.3379810373675403
TC-003142,18.0,Male,49.05377118,Month-to-month,89.64,4434.33,Fiber optic,No,1.05,1,330.1,6.7,Credit card,2,21/06/2024,0,3,0,1.2,245.0,1.8273824385707504,0.020385792487402393,4397.1800485752,6.7,0,1,0,0.020215004296026684,0.011713520749665328,3.6825078090138335
TC-001828,63.1639857,Female,44.86748259,Month-to-month,35.79,1545.69,DSL,Yes,9.28,1,272.1,3.9,Bank transfer,2,22/06/2024,0,2,0,2.5,79.0,0.797682373380512,0.02228785619951137,1605.8072018961,3.9,0,0,1,0.023154707606311744,0.25929030455434476,7.60268231349539
TC-001156,57.14725634,Female,32.98483457,Month-to-month,43.67,1444.77,DSL,No,14.25,0,438.7,3.8,Credit card,0,31/05/2024,0,0,1,2.6,141.0,1.3239417620035074,0.0,1440.4477256719,0.0,0,0,1,0.0302262643881033,0.32631096862834896,10.04579803068468
TC-001325,42.96711622,Female,8.790924862,One year,82.44,547.4,DSL,Yes,3.99,0,182.8,7.5,Credit card,4,17/06/2024,0,3,0,10.3,64.0,9.377852876021999,0.0,724.72384562328,0.0,0,1,0,0.15060284983558642,0.04839883551673945,2.2173702086365843
TC-004313,49.42058481,Male,2.11789855,Two year,90.33,161.95,Fiber optic,No,1.79,1,238.3,9.4,Electronic check,5,04/06/2024,1,4,1,15.2,1.0,42.65076813995647,0.4721661479016547,191.3097760215,9.4,1,1,0,0.5577647422043841,0.019816229381157978,2.6381047271117017
TC-000511,46.05685239,Female,22.81812339,Month-to-month,50.83,1135.37,No,Yes,7.7,2,17.0,4.9,Mailed check,5,29/03/2024,1,2,0,13.8,14.0,2.2276152657793125,0.08764962682586318,1159.8452119137,9.8,0,0,0,0.04476954649145213,0.1514853433012001,0.33444816053511706
TC-001681,48.05595136,Female,10.56576377,One year,57.17,650.54,DSL,Yes,1.69,1,153.8,6.6,Bank transfer,4,12/06/2024,0,1,0,2.6,283.0,5.410872440885549,0.09464531119268058,604.0447147309001,6.6,0,0,0,0.08788083745811173,0.02956095854469127,2.6902221444813716
TC-000500,21.25800404,Female,16.30113163,Month-to-month,62.33,1050.41,Fiber optic,Yes,5.81,0,43.0,4.5,Credit card,1,03/06/2024,1,3,0,1.0,30.0,3.8236609221221287,0.0,1016.0495344979,0.0,0,0,0,0.059338734398948975,0.09321354083106048,0.6898764639820312
TC-004582,27.23198924,Male,13.89916029,Month-to-month,87.62,1197.87,DSL,Yes,26.13,1,510.8,6.4,Mailed check,0,21/06/2024,0,0,0,5.4,218.0,6.303977950598914,0.07194679240583102,1217.8444246098,6.4,0,1,0,0.07314650170719696,0.2982195845697329,5.82971924218215
TC-001857,62.8869795,Male,1.0,Month-to-month,54.56,86.35,DSL,Yes,7.67,0,360.0,9.0,Credit card,0,17/06/2024,0,1,0,0.0,54.0,54.56,0.0,54.56,0.0,1,0,0,0.6318471337579619,0.14057917888563048,6.598240469208211
TC-001389,42.48006224,Female,33.82539761,One year,73.22,2603.83,DSL,Yes,6.68,0,217.3,6.8,Electronic check,2,27/05/2024,0,1,0,0.9,68.0,2.164645656030767,0.0,2476.6956130042004,0.0,0,0,0,0.02812011536851484,0.09123190385140671,2.9677683692980064
TC-003720,40.40494496,Female,1.85945304,Two year,31.49,47.55,Fiber optic,Yes,1.47,1,589.9,5.0,Bank transfer,0,01/06/2024,0,0,0,0.6,206.0,16.935087535203362,0.5377925543094113,58.554176229599996,5.0,1,0,0,0.6622502628811777,0.046681486186090825,18.73293108923468
TC-002387,38.54398929,Male,38.2856034,Month-to-month,66.45,2565.36,No,Yes,10.31,2,258.3,8.0,Bank transfer,1,30/04/2024,0,2,0,1.9,61.0,1.735639355236073,0.05223895726820385,2544.07834593,16.0,0,0,0,0.025902797268219663,0.15515425131677954,3.8871331828442437
TC-003237,57.1116596,Male,16.51097697,Month-to-month,39.84,545.91,Fiber optic,No,0.3,1,210.6,5.1,Electronic check,0,13/06/2024,1,6,1,25.1,12.0,2.412940195627927,0.06056576796254837,657.7973224848001,5.1,0,0,0,0.07297906248282685,0.00753012048192771,5.286144578313253
TC-001541,41.58727642,Female,18.19746437,One year,60.79,1067.81,No,Yes,2.1,2,93.6,3.6,Mailed check,0,08/06/2024,1,5,1,0.4,35.0,3.3405753001619973,0.1099054219497285,1106.2238590523,7.2,0,0,1,0.05692960358116145,0.03454515545319954,1.5397269287711794
TC-001218,46.18491243,Male,58.32573338,Month-to-month,108.92,6519.3,DSL,No,10.76,0,180.8,6.7,Bank transfer,5,16/06/2024,0,0,0,2.0,61.0,1.8674432996902335,0.0,6352.8388797496,0.0,0,1,0,0.01670731520255242,0.09878810135879544,1.6599338964377526
TC-002682,37.46931751,Male,1.0,Two year,87.2,193.37,No,No,23.46,3,438.3,8.1,Mailed check,5,05/05/2024,1,2,1,13.5,86.0,87.2,3.0,87.2,24.299999999999997,1,1,0,0.4509489579562497,0.2690366972477064,5.026376146788991
TC-002994,38.81686545,Other,5.656021213,One year,64.28,494.11,Fiber optic,Yes,3.11,1,242.8,4.1,Credit card,3,14/06/2024,1,0,0,12.4,147.0,11.364879582179885,0.17680273152115564,363.56904357164,4.1,1,0,0,0.1300924895266236,0.04838207840696951,3.777224642190417
TC-001192,21.98961758,Female,12.22541198,Month-to-month,43.53,39.72,No,Yes,44.93,4,254.3,6.8,Electronic check,2,15/06/2024,0,0,1,3.2,327.0,3.5606162042810765,0.3271873378618035,532.1721834894,27.2,0,0,0,1.0959214501510575,1.0321617275442223,5.841948081782679
TC-001543,66.91888822,Female,41.83542079,Two year,92.17,3760.69,DSL,Yes,16.27,1,222.6,6.2,Credit card,3,18/06/2024,1,3,0,20.3,41.0,2.2031569961412116,0.023903189716189776,3855.9707342143,6.2,0,1,0,0.02450880024676323,0.17652164478680699,2.4151025279375067
TC-003302,27.93111635,Other,11.17965835,Two year,23.04,191.79,Fiber optic,Yes,11.85,1,228.3,9.1,Bank transfer,2,30/06/2024,0,1,0,1.2,71.0,2.060885876713755,0.08944817173236783,257.579328384,9.1,0,0,0,0.12013139371187236,0.5143229166666666,9.908854166666668
TC-003325,58.55816015,Female,29.01155925,One year,90.93,2634.64,No,No,0.76,3,439.1,8.5,Bank transfer,1,09/06/2024,0,1,0,1.0,148.0,3.1342679383907988,0.10340705834347734,2638.0210826025004,25.5,0,1,0,0.03451325418273465,0.008358077642142307,4.828989332453536
TC-002540,42.82401166,Male,24.30564374,Month-to-month,106.0,2754.17,Fiber optic,Yes,21.18,3,447.4,3.6,Electronic check,1,27/06/2024,0,2,0,0.2,20.0,4.361127034276197,0.12342812361159046,2576.39823644,10.8,0,1,1,0.038487094115468544,0.19981132075471697,4.220754716981132
TC-000954,63.65646906,Male,15.15823049,Month-to-month,53.05,745.24,DSL,No,20.84,0,367.1,7.2,Electronic check,3,16/06/2024,0,2,0,2.1,168.0,3.4997488681147506,0.0,804.1441274944999,0.0,0,0,0,0.07118512157157425,0.3928369462770971,6.919886899151744
TC-004331,52.2204349,Male,44.0840386,One year,26.48,966.13,No,No,15.28,2,437.6,3.5,Electronic check,5,28/04/2024,1,1,0,3.7,22.0,0.6006709194742426,0.04536789422010895,1167.345342128,7.0,0,0,1,0.02740831979133243,0.5770392749244713,16.525679758308158
TC-000733,48.12379134,Male,3.910731059,Two year,63.31,287.11,No,No,47.56,2,227.7,9.2,Bank transfer,5,25/04/2024,0,0,0,1.4,154.0,16.18878901281153,0.511413331632018,247.58838334529003,18.4,1,0,0,0.22050781930270627,0.7512241352077081,3.5965882167114196
TC-001157,31.67774482,Male,16.97356431,Month-to-month,104.41,1671.88,DSL,Yes,3.07,1,371.7,7.1,Credit card,4,03/06/2024,0,2,1,0.4,124.0,6.151330274130266,0.05891514485327331,1772.2098496071,7.1,0,1,0,0.062450654353183234,0.02940331385882578,3.5600038310506656
TC-003295,23.89467528,Male,10.1926699,One year,33.8,321.8,DSL,No,10.31,3,301.0,5.8,Credit card,2,03/04/2024,1,4,0,4.3,36.0,3.3161085693553165,0.2943291629605311,344.51224262,17.4,0,0,0,0.10503418272218769,0.3050295857988166,8.905325443786984
TC-002983,52.98738154,Male,23.72440342,Two year,66.98,1488.35,Fiber optic,Yes,67.14,1,319.4,4.6,Electronic check,1,11/04/2024,0,0,0,0.7,216.0,2.823253289628979,0.04215069109628215,1589.0605410716003,4.6,0,0,0,0.045002855511136496,1.0023887727679903,4.768587638100925
TC-002157,36.3720543,Male,29.50448211,Month-to-month,37.19,1035.59,No,No,43.33,1,372.0,7.5,Electronic check,0,05/05/2024,1,2,0,2.8,2.0,1.260486452917441,0.03389315549657008,1097.2716896709,7.5,0,0,0,0.03591189563437268,1.1650981446625437,10.002688894864212
TC-001063,59.23148551,Female,21.99124568,Two year,90.91,2043.53,Fiber optic,Yes,19.01,2,302.7,5.4,Electronic check,2,31/05/2024,0,2,0,10.2,184.0,4.133917710840653,0.09094528018569252,1999.2241447687998,10.8,0,1,0,0.044486745973878535,0.20910790892091083,3.3296667033329665
TC-002617,30.98739302,Female,23.78970697,Month-to-month,66.1,1588.03,No,No,12.53,0,457.1,4.8,Mailed check,5,11/06/2024,1,4,1,1.1,30.0,2.778512576189163,0.0,1572.499630717,0.0,0,0,0,0.041623898792843964,0.18956127080181545,6.915279878971257
TC-001168,50.4586368,Female,6.88254947,One year,76.97,390.53,Fiber optic,Yes,44.16,3,480.0,5.6,Credit card,0,09/06/2024,0,0,0,0.6,115.0,11.18335586769128,0.4358849889966719,529.7498327059,16.799999999999997,0,0,0,0.19709113256343944,0.5737300246849422,6.236195920488502
TC-003223,62.55804216,Female,12.60663445,Month-to-month,71.81,905.32,Fiber optic,Yes,32.07,0,235.2,4.1,Electronic check,4,22/06/2024,1,3,1,1.0,49.0,5.696207047551855,0.0,905.2824198545,0.0,0,0,0,0.07932001944063977,0.44659518172956414,3.275309845425428
TC-003637,36.91316581,Male,8.973450783,Month-to-month,108.61,964.45,Fiber optic,No,23.57,1,357.3,2.6,Credit card,0,27/06/2024,1,5,0,2.0,100.0,12.103481996665005,0.11143984897030665,974.60648954163,2.6,0,1,1,0.11261340660480065,0.21701500782616703,3.2897523248319676
TC-002939,18.0,Male,14.52879173,Two year,15.0,197.42,Fiber optic,No,3.88,1,335.3,8.6,Electronic check,5,17/04/2024,0,2,0,8.6,358.0,1.0324327224697576,0.06882884816465051,217.93187595,8.6,0,0,0,0.07598014385573904,0.25866666666666666,22.353333333333335
TC-004492,27.63646567,Male,29.44568014,Two year,75.69,2122.23,No,Yes,49.76,1,96.0,8.5,Electronic check,1,31/05/2024,0,5,0,1.4,7.0,2.5704958975350736,0.033960838915775844,2228.7435297966,8.5,0,0,0,0.035665314315601986,0.6574184172281675,1.2683313515655965
TC-003141,54.70156163,Male,18.04413397,Month-to-month,68.74,1431.04,No,No,3.78,2,500.4,6.2,Electronic check,5,26/06/2024,0,1,0,2.3,155.0,3.8095483060747855,0.11083934553607173,1240.3537690978,12.4,0,0,0,0.04803499552772808,0.054989816700611,7.279604306080885
TC-000144,44.76950788,Male,11.8341507,Two year,80.18,911.38,No,Yes,24.78,2,477.1,7.8,Electronic check,2,21/05/2024,0,2,0,4.3,13.0,6.775306655508452,0.16900241096304444,948.862203126,15.6,0,0,0,0.08797647523535738,0.3090546270890496,5.950361686206036
TC-003578,32.4257591,Male,14.3632324,Month-to-month,47.27,679.64,Fiber optic,No,0.35,2,250.9,8.4,Electronic check,2,29/05/2024,0,0,0,0.8,234.0,3.291041924518328,0.13924442244630117,678.9499955480001,16.8,0,0,0,0.06955152727914779,0.007404273323460968,5.307806219589591
TC-002783,23.95198717,Male,2.92655106,Month-to-month,98.16,127.56,No,No,27.13,2,197.0,6.7,Credit card,3,09/06/2024,1,7,0,1.2,10.0,33.541188240877645,0.6833982934164149,287.2702520496,13.4,1,1,0,0.7695202257761053,0.2763854930725346,2.0069274653626734
TC-000718,44.25452642,Male,3.036314268,Two year,58.84,219.31,Fiber optic,Yes,4.78,1,423.2,8.1,Credit card,0,26/04/2024,0,0,0,5.0,26.0,19.378758193814214,0.3293466722266182,178.65673152912,8.1,1,0,0,0.2682960193333637,0.08123725356900068,7.192386131883072
TC-001820,27.19230709,Female,31.65226943,Month-to-month,74.8,2323.95,Fiber optic,No,23.65,1,359.3,5.8,Electronic check,4,28/05/2024,0,5,0,12.5,35.0,2.3631796818052044,0.03159331125408027,2367.589753364,5.8,0,0,0,0.03218657888508789,0.3161764705882353,4.803475935828877
TC-002503,37.03037425,Male,16.52568417,Two year,75.13,1241.41,No,No,15.66,1,456.6,5.4,Bank transfer,1,30/06/2024,0,2,0,3.2,156.0,4.546256555984997,0.06051186684393714,1241.5746516921001,5.4,0,0,0,0.06051989270265262,0.20843870624251298,6.077465726074804
TC-004361,46.61105355,Female,25.9440579,Month-to-month,53.41,1278.32,No,Yes,11.23,1,206.5,3.0,Bank transfer,5,09/06/2024,0,1,1,5.2,42.0,2.058660222154376,0.038544471487631085,1385.672132439,3.0,0,0,1,0.04178140058827211,0.21026025088934658,3.866317169069463
TC-004172,39.59053321,Female,1.0,Month-to-month,74.78,129.29,No,Yes,14.68,2,355.1,4.2,Bank transfer,5,27/05/2024,1,2,0,3.9,4.0,74.78,2.0,74.78,8.4,1,0,0,0.5783896666408849,0.1963091735758224,4.7485958812516715
TC-000396,34.96236522,Female,15.193228005,Month-to-month,57.75,4630.75,No,No,3.39,1,411.7,4.7,Mailed check,5,20/01/2024,1,2,0,9.5,9.0,3.801035565384448,0.06581879766899476,877.40891728875,4.7,0,0,0,0.01247098202235059,0.058701298701298706,7.129004329004329
TC-004886,34.88732737,Male,8.390652585,Month-to-month,67.77,566.93,Fiber optic,No,0.0,2,160.1,3.9,Mailed check,5,31/05/2024,1,5,0,7.3,93.0,8.076844954962462,0.23836048266083704,568.63452568545,7.8,0,0,1,0.11953856737163318,0.0,2.3624022428803304
TC-004493,33.16001653,Female,66.39819999,Month-to-month,88.62,5827.97,No,Yes,52.18,4,510.6,6.3,Credit card,1,27/05/2024,1,4,0,0.7,103.0,1.334674735359494,0.06024259694694173,5884.2084831138,25.2,0,1,0,0.015205980813216266,0.5888061385691717,5.761679079214624
TC-001366,39.6220564,Male,11.94629844,One year,69.7,742.31,No,No,7.2,1,656.4,8.5,Bank transfer,4,30/06/2024,1,2,1,3.0,9.0,5.83444322524392,0.08370793723448952,832.657001268,8.5,0,0,0,0.09389608115207933,0.10329985652797705,9.417503586800573
TC-004604,61.67540174,Male,58.34736597,Month-to-month,48.41,2936.56,No,Yes,4.07,3,368.5,8.0,Credit card,4,17/05/2024,0,3,0,4.0,251.0,0.8296861254180794,0.05141620277327491,2824.5959866076996,24.0,0,0,0,0.01648527528809219,0.08407353852509813,7.612063623218344
TC-000596,34.34975402,Female,25.09744351,One year,44.86,95.49,No,Yes,9.3,1,278.7,8.3,Credit card,3,19/06/2024,0,2,1,0.5,28.0,1.7874330499887634,0.039844695719767356,1125.8713158586002,8.3,0,0,0,0.4697874122944811,0.20731163620151585,6.212661613909942
TC-003953,74.761451,Female,6.066800483,Month-to-month,36.46,209.14,Fiber optic,No,25.29,1,181.1,5.7,Mailed check,5,12/03/2024,1,3,1,4.4,2.0,6.00975754883746,0.16483152904107132,221.19554561018,5.7,0,0,0,0.17433298269102038,0.6936368623148655,4.967087218869994
TC-002915,52.28261608,Female,8.570869264,Month-to-month,34.16,315.43,DSL,Yes,3.55,2,353.9,5.3,Electronic check,2,13/07/2024,0,0,0,1.3,88.0,3.9855934033997413,0.23334855991801765,292.78089405824,10.6,0,0,0,0.10829661097549376,0.10392271662763466,10.360070257611241
TC-002327,25.62448686,Male,15.193228005,Month-to-month,72.49,6277.87,Fiber optic,No,9.46,0,453.2,6.0,Mailed check,1,17/06/2024,1,4,0,14.6,20.0,4.77120464302543,0.0,1101.35709808245,0.0,0,0,0,0.01154691001884397,0.13050075872534145,6.251896813353566
TC-003767,27.36950959,Male,55.91721895,One year,48.6,2754.79,Fiber optic,Yes,3.6,1,355.8,7.0,Credit card,1,07/06/2024,0,0,0,0.6,36.0,0.8691419371814092,0.01788357895434998,2717.57684097,7.0,0,0,0,0.017641998119638885,0.07407407407407407,7.320987654320987
TC-003441,44.18281797,Female,41.05696407,One year,41.58,1859.75,Fiber optic,Yes,9.21,5,416.4,7.0,Credit card,2,13/06/2024,0,2,0,0.2,30.0,1.0127392743678818,0.12178201952475733,1707.1485660305998,35.0,0,0,0,0.022357843796209167,0.22150072150072153,10.014430014430014
TC-003852,49.40482271,Male,12.00888943,One year,45.12,553.16,No,No,15.58,3,216.9,6.0,Electronic check,5,28/02/2024,1,4,0,4.6,1.0,3.757216707090624,0.24981494063102552,541.8410910816,18.0,0,0,0,0.08156772000867742,0.34530141843971635,4.80718085106383
TC-004133,58.0554774,Female,14.74337671,One year,46.17,654.12,No,Yes,3.83,2,154.4,7.3,Bank transfer,4,29/05/2024,0,2,0,4.5,37.0,3.1315756836549014,0.13565413401147505,680.7017027007,14.6,0,0,0,0.07058337919647771,0.08295429932856833,3.344162876326619
TC-004930,39.85111627,Female,7.011293025,Month-to-month,44.02,143.12,No,Yes,1.23,4,257.4,6.4,Electronic check,2,12/04/2024,0,3,0,5.9,66.0,6.278442484580083,0.5705081766996895,308.6371189605,25.6,0,0,0,0.30757406372275015,0.027941844616083594,5.847342117219445
TC-002144,45.65929797,Female,55.94326393,Month-to-month,48.65,2778.94,No,No,11.77,3,439.7,8.7,Mailed check,4,30/06/2024,0,1,0,6.1,70.0,0.8696310615854337,0.05362575919334637,2721.6397901945,26.099999999999998,0,0,0,0.017506675207093352,0.24193216855087357,9.038026721479959
TC-001572,23.18565865,Male,20.97003878,Month-to-month,15.0,372.46,Fiber optic,Yes,15.02,3,242.2,4.6,Credit card,0,12/06/2024,0,0,0,8.7,38.0,0.7153062594384005,0.1430612518876801,314.5505817,13.799999999999999,0,0,0,0.040272780969768565,1.0013333333333334,16.146666666666665
TC-004080,37.41571333,Male,37.1112268,Month-to-month,33.2,1047.76,DSL,Yes,8.35,0,365.8,4.9,Electronic check,0,24/06/2024,1,4,1,1.8,1.0,0.8946079896232373,0.0,1232.09272976,0.0,0,0,0,0.03168664579674735,0.2515060240963855,11.018072289156626
TC-001123,51.58095333,Other,1.386924115,One year,40.22,155.34,Fiber optic,Yes,15.08,1,61.1,6.4,Credit card,3,13/06/2024,1,7,0,9.7,43.0,28.999423663492937,0.7210199816880392,55.782087905299996,6.4,1,0,0,0.25891592635509203,0.37493784186971657,1.5191447041272998
TC-002787,30.45005901,Male,48.48075148,One year,57.37,2784.99,Fiber optic,Yes,44.94,2,118.9,6.8,Credit card,2,26/02/2024,0,0,0,2.2,106.0,1.18335624446059,0.04125348594947151,2781.3407124076,13.6,0,0,0,0.020599714900233036,0.7833362384521527,2.0725117657312184
TC-002968,33.4447295,Female,8.372781099,Month-to-month,77.11,511.83,Fiber optic,No,15.1,1,425.3,5.7,Electronic check,4,30/05/2024,1,1,0,8.4,26.0,9.209604202982161,0.11943462849153369,645.62515054389,5.7,0,0,0,0.150655491081023,0.1958241473220075,5.515497341460252
TC-002505,25.7227421,Male,23.90791448,One year,64.14,1490.04,DSL,Yes,1.49,1,228.1,5.7,Credit card,1,06/06/2024,0,2,0,3.2,6.0,2.6827936018282097,0.04182715313109151,1533.4536347471999,5.7,0,0,0,0.043045824273173876,0.0232304334268787,3.5562831306516993
TC-003466,21.94911842,Male,15.193228005,Month-to-month,66.59,6540.35,Fiber optic,No,6.93,1,293.2,6.3,Credit card,4,22/06/2024,0,1,1,1.2,1.0,4.382873736778362,0.06581879766899476,1011.71705285295,6.3,0,0,0,0.010181412309738775,0.10406968013215197,4.403063523051509
TC-000676,30.33274969,Male,3.302366918,Month-to-month,126.84,439.98,Fiber optic,No,15.14,2,297.6,7.4,Electronic check,5,27/06/2024,0,2,0,0.1,88.0,38.40881499528152,0.605626221937583,418.87221987912005,14.8,1,1,0,0.2882858311741443,0.11936297697887102,2.346263008514664
TC-002809,55.73085413,Other,29.99046963,Month-to-month,43.51,1255.77,Fiber optic,Yes,34.11,2,268.3,4.0,Credit card,3,07/06/2024,0,2,0,0.2,210.0,1.4507942201904092,0.06668785199680116,1304.8853336012999,8.0,0,0,1,0.03464806453411055,0.7839577108710641,6.166398529073777
TC-003349,52.18396935,Male,43.76353057,Two year,47.82,2068.39,DSL,No,8.33,1,327.2,5.9,Credit card,1,28/05/2024,0,0,0,1.7,113.0,1.0926906348086258,0.02285007601021802,2092.7720318574,5.9,0,0,0,0.02311943105507182,0.1741948975324132,6.84232538686742
TC-000729,33.9036048,Male,17.18688814,Month-to-month,48.93,870.59,DSL,Yes,39.68,1,248.4,7.8,Bank transfer,2,28/06/2024,0,0,1,5.3,116.0,2.846937712134315,0.05818388947750491,840.9544366902,7.8,0,0,0,0.05620326445284232,0.8109544246883302,5.076640098099325
TC-000413,18.98828744,Male,6.121190404,Two year,17.32,98.16,DSL,Yes,2.33,1,217.7,4.6,Bank transfer,2,08/06/2024,0,0,0,1.1,18.0,2.8295149892220213,0.16336691623683725,106.01901779728,4.6,0,0,0,0.17644661776691117,0.13452655889145496,12.569284064665126
TC-003147,31.38561158,Male,11.74324826,One year,27.36,272.39,No,Yes,19.16,2,305.8,8.2,Mailed check,5,07/06/2024,1,2,0,5.5,85.0,2.329849407441549,0.17031062919894363,321.2952723936,16.4,0,0,0,0.10044421601380374,0.7002923976608187,11.176900584795323
TC-001517,64.70174615,Male,24.7564935,Two year,67.9,1591.27,Fiber optic,Yes,11.84,1,269.7,5.6,Electronic check,4,01/05/2024,0,3,0,0.2,91.0,2.7427147548177615,0.04039344263354582,1680.9659086500003,5.6,0,0,0,0.04267031993313517,0.1743740795287187,3.9720176730486005
TC-000826,63.80076716,Male,11.14919729,Two year,85.5,1099.62,DSL,Yes,27.85,2,261.1,7.4,Credit card,1,11/06/2024,0,2,0,1.5,13.0,7.668713520451121,0.1793851115894999,953.256368295,14.8,0,1,0,0.07775413324603045,0.3257309941520468,3.0538011695906437
TC-003268,36.32988151,Male,11.87885978,Month-to-month,63.54,662.37,Fiber optic,No,1.0,1,264.0,4.7,Credit card,4,25/06/2024,0,0,0,0.4,64.0,5.348998235249814,0.08418316391642768,754.7827504212,4.7,0,0,0,0.09592825762036324,0.015738117721120555,4.1548630783758265
TC-003975,47.33503423,Female,12.19870264,Month-to-month,81.0,834.74,Fiber optic,Yes,5.36,1,209.3,5.3,Bank transfer,3,19/05/2024,0,1,0,6.0,9.0,6.640050371782814,0.08197593051583721,988.09491384,5.3,0,0,0,0.09703620288952249,0.06617283950617284,2.583950617283951
TC-000617,43.64092192,Male,17.8037154,Month-to-month,68.02,1271.7,Fiber optic,Yes,7.72,2,222.8,6.3,Credit card,3,02/06/2024,0,1,0,10.3,65.0,3.8205508497400484,0.11233610260923402,1211.008721508,12.6,0,0,0,0.05348745773374223,0.1134960305792414,3.2755072037635995
TC-000115,39.11458553,Male,32.16974965,Month-to-month,99.22,3026.73,Fiber optic,Yes,8.09,3,205.3,4.4,Mailed check,2,26/05/2024,0,3,0,1.2,149.0,3.084263977167755,0.09325531073879526,3191.882560273,13.200000000000001,0,1,0,0.032781252374674975,0.08153598064906269,2.069139286434187
TC-000418,43.73511951,Male,1.0,Month-to-month,68.41,75.85,DSL,Yes,2.95,3,302.0,4.7,Bank transfer,3,19/06/2024,1,4,1,1.9,16.0,68.41,3.0,68.41,14.100000000000001,1,0,0,0.9019116677653263,0.04312235053354773,4.414559274959801
